SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,Rebounds,Assists,STL,BLK,TOV,PF,Points,PLUS_MINUS,VIDEO_AVAILABLE,PlayerName,Team,Home,Away,Value,Prop,Pts+Rebs+Asts,Pts+Rebs,Pts+Asts,Rebs+Asts
22023,203954,22300159,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,0.5,1,4,0.25,6,6,1.0,1,9,10,4,1,4,6,3,27,4,1,Joel Embiid,PHI,PHI,BOS,9.5,Free Throws Made,41,37,31,14
22023,203954,22300159,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,0.5,1,4,0.25,6,6,1.0,1,9,10,4,1,4,6,3,27,4,1,Joel Embiid,PHI,PHI,BOS,21.5,FG Attempted,41,37,31,14
22023,203954,22300159,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,0.5,1,4,0.25,6,6,1.0,1,9,10,4,1,4,6,3,27,4,1,Joel Embiid,PHI,PHI,BOS,44.5,Pts+Rebs,41,37,31,14
22023,203954,22300159,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,0.5,1,4,0.25,6,6,1.0,1,9,10,4,1,4,6,3,27,4,1,Joel Embiid,PHI,PHI,BOS,1.0,Dunks,41,37,31,14
22023,203954,22300159,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,0.5,1,4,0.25,6,6,1.0,1,9,10,4,1,4,6,3,27,4,1,Joel Embiid,PHI,PHI,BOS,38.5,Pts+Asts,41,37,31,14
22023,203954,22300159,"NOV 08, 2023",PHI vs. BOS,W,37,10,20,0.5,1,4,0.25,6,6,1.0,1,9,10,4,1,4,6,3,27,4,1,Joel Embiid,PHI,PHI,BOS,16.0,Rebs+Asts,41,37,31,14
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,33.5,Points,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,11.0,Rebounds,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,50.5,Pts+Rebs+Asts,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,5.0,Assists,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,58.5,Fantasy Score,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,9.5,Defensive Rebounds,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,9.5,Free Throws Made,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,21.5,FG Attempted,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,44.5,Pts+Rebs,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,1.0,Dunks,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,38.5,Pts+Asts,65,59,54,17
22023,203954,22300148,"NOV 06, 2023",PHI vs. WAS,W,31,17,25,0.68,0,2,0.0,14,14,1.0,2,9,11,6,1,1,1,2,48,15,1,Joel Embiid,PHI,PHI,WAS,16.0,Rebs+Asts,65,59,54,17
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,33.5,Points,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,11.0,Rebounds,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,50.5,Pts+Rebs+Asts,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,5.0,Assists,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,58.5,Fantasy Score,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,9.5,Defensive Rebounds,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,9.5,Free Throws Made,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,21.5,FG Attempted,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,44.5,Pts+Rebs,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,1.0,Dunks,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,38.5,Pts+Asts,40,37,29,14
22023,203954,22300132,"NOV 04, 2023",PHI vs. PHX,W,31,9,18,0.5,3,3,1.0,5,5,1.0,3,8,11,3,0,1,4,2,26,4,1,Joel Embiid,PHI,PHI,PHX,16.0,Rebs+Asts,40,37,29,14
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,33.5,Points,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,11.0,Rebounds,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,50.5,Pts+Rebs+Asts,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,5.0,Assists,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,58.5,Fantasy Score,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,9.5,Defensive Rebounds,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,9.5,Free Throws Made,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,21.5,FG Attempted,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,44.5,Pts+Rebs,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,1.0,Dunks,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,38.5,Pts+Asts,48,41,35,20
22023,203954,22300128,"NOV 02, 2023",PHI vs. TOR,W,35,8,22,0.364,0,2,0.0,12,13,0.923,5,8,13,7,0,1,4,2,28,22,1,Joel Embiid,PHI,PHI,TOR,16.0,Rebs+Asts,48,41,35,20
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,33.5,Points,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,11.0,Rebounds,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,50.5,Pts+Rebs+Asts,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,5.0,Assists,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,58.5,Fantasy Score,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,9.5,Defensive Rebounds,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,9.5,Free Throws Made,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,21.5,FG Attempted,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,44.5,Pts+Rebs,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,1.0,Dunks,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,38.5,Pts+Asts,57,50,42,22
22023,203954,22300098,"OCT 29, 2023",PHI vs. POR,W,29,12,22,0.545,2,4,0.5,9,12,0.75,5,10,15,7,2,6,3,3,35,28,1,Joel Embiid,PHI,PHI,POR,16.0,Rebs+Asts,57,50,42,22
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,33.5,Points,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,11.0,Rebounds,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,50.5,Pts+Rebs+Asts,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,5.0,Assists,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,58.5,Fantasy Score,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,9.5,Defensive Rebounds,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,9.5,Free Throws Made,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,21.5,FG Attempted,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,44.5,Pts+Rebs,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,1.0,Dunks,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,38.5,Pts+Asts,51,43,42,17
22023,203954,22300092,"OCT 28, 2023",PHI @ TOR,W,35,14,21,0.667,1,3,0.333,5,6,0.833,0,9,9,8,1,2,1,0,34,-2,1,Joel Embiid,PHI,TOR,PHI,16.0,Rebs+Asts,51,43,42,17
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,33.5,Points,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,11.0,Rebounds,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,50.5,Pts+Rebs+Asts,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,5.0,Assists,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,58.5,Fantasy Score,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,9.5,Defensive Rebounds,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,9.5,Free Throws Made,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,21.5,FG Attempted,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,44.5,Pts+Rebs,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,1.0,Dunks,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,38.5,Pts+Asts,37,31,30,13
22023,203954,22300075,"OCT 26, 2023",PHI @ MIL,L,36,9,21,0.429,3,7,0.429,3,8,0.375,0,7,7,6,0,1,7,5,24,-1,1,Joel Embiid,PHI,MIL,PHI,16.0,Rebs+Asts,37,31,30,13
22023,1629234,22300554,"JAN 14, 2024",PHX @ POR,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4,1,Drew Eubanks,PHX,POR,PHX,,,1,1,0,1
22023,1629234,22300511,"JAN 08, 2024",PHX @ LAC,L,16,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,2,0,2,0,-5,1,Drew Eubanks,PHX,LAC,PHX,,,4,4,0,4
22023,1629234,22300503,"JAN 07, 2024",PHX vs. MEM,L,13,2,3,0.667,0,0,0.0,4,5,0.8,3,4,7,0,0,0,2,1,8,0,1,Drew Eubanks,PHX,PHX,MEM,,,15,15,8,7
22023,1629234,22300489,"JAN 05, 2024",PHX vs. MIA,W,22,4,8,0.5,1,1,1.0,2,4,0.5,2,4,6,0,1,0,0,1,11,-5,1,Drew Eubanks,PHX,PHX,MIA,,,17,17,11,6
22023,1629234,22300473,"JAN 03, 2024",PHX vs. LAC,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2,1,Drew Eubanks,PHX,PHX,LAC,,,0,0,0,0
22023,1629234,22300456,"JAN 01, 2024",PHX vs. POR,W,6,0,0,0.0,0,0,0.0,1,4,0.25,0,1,1,0,0,0,0,2,1,-5,1,Drew Eubanks,PHX,PHX,POR,,,2,2,1,1
22023,1629234,22300405,"DEC 25, 2023",PHX vs. DAL,L,17,1,3,0.333,0,0,0.0,0,0,0.0,2,5,7,0,1,0,1,3,2,-14,1,Drew Eubanks,PHX,PHX,DAL,,,9,9,2,7
22023,1629234,22300387,"DEC 22, 2023",PHX @ SAC,L,15,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,0,1,0,2,2,2,-23,1,Drew Eubanks,PHX,SAC,PHX,,,4,4,2,2
22023,1629234,22300363,"DEC 19, 2023",PHX @ POR,L,17,2,2,1.0,0,0,0.0,1,2,0.5,3,3,6,1,1,3,1,1,5,0,1,Drew Eubanks,PHX,POR,PHX,,,12,11,6,7
22023,1629234,22300347,"DEC 17, 2023",PHX vs. WAS,W,17,5,7,0.714,0,0,0.0,2,2,1.0,1,4,5,0,1,1,2,0,12,10,1,Drew Eubanks,PHX,PHX,WAS,,,17,17,12,5
22023,1629234,22300333,"DEC 15, 2023",PHX vs. NYK,L,15,3,4,0.75,0,0,0.0,2,2,1.0,1,2,3,0,1,2,1,1,8,-13,1,Drew Eubanks,PHX,PHX,NYK,,,11,11,8,3
22023,1629234,22300317,"DEC 13, 2023",PHX vs. BKN,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-18,1,Drew Eubanks,PHX,PHX,BKN,,,0,0,0,0
22023,1629234,22300308,"DEC 12, 2023",PHX vs. GSW,W,17,1,1,1.0,0,0,0.0,1,1,1.0,1,5,6,1,1,2,3,1,3,-7,1,Drew Eubanks,PHX,PHX,GSW,,,10,9,4,7
22023,1629234,22301228,"DEC 08, 2023",PHX vs. SAC,L,16,4,8,0.5,0,0,0.0,0,0,0.0,2,4,6,0,0,0,1,3,8,-10,1,Drew Eubanks,PHX,PHX,SAC,,,14,14,8,6
22023,1629234,22301203,"DEC 05, 2023",PHX @ LAL,L,18,3,3,1.0,0,0,0.0,0,0,0.0,2,0,2,1,1,0,3,2,6,-16,1,Drew Eubanks,PHX,LAL,PHX,,,9,8,7,3
22023,1629234,22300288,"DEC 02, 2023",PHX vs. MEM,W,18,2,5,0.4,0,0,0.0,2,2,1.0,1,2,3,1,0,2,1,3,6,1,1,Drew Eubanks,PHX,PHX,MEM,,,10,9,7,4
22023,1629234,22300279,"DEC 01, 2023",PHX vs. DEN,L,15,0,1,0.0,0,0,0.0,0,0,0.0,0,6,6,1,0,0,0,2,0,-9,1,Drew Eubanks,PHX,PHX,DEN,,,7,6,1,7
22023,1629234,22300260,"NOV 29, 2023",PHX @ TOR,L,18,2,6,0.333,0,0,0.0,0,0,0.0,1,3,4,1,0,1,0,0,4,-9,1,Drew Eubanks,PHX,TOR,PHX,,,9,8,5,5
22023,1629234,22300247,"NOV 26, 2023",PHX @ NYK,W,15,1,2,0.5,0,0,0.0,1,2,0.5,4,2,6,1,0,0,2,4,3,2,1,Drew Eubanks,PHX,NYK,PHX,,,10,9,4,7
22023,1629234,22300236,"NOV 22, 2023",PHX vs. GSW,W,16,2,4,0.5,0,0,0.0,2,2,1.0,1,5,6,0,0,3,0,1,6,3,1,Drew Eubanks,PHX,PHX,GSW,,,12,12,6,6
22023,1629234,22300041,"NOV 21, 2023",PHX vs. POR,W,13,1,4,0.25,0,0,0.0,5,5,1.0,2,0,2,0,0,0,2,4,7,-3,1,Drew Eubanks,PHX,PHX,POR,,,9,9,7,2
22023,1629234,22300214,"NOV 19, 2023",PHX @ UTA,W,17,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,4,-4,1,Drew Eubanks,PHX,UTA,PHX,,,5,4,5,1
22023,1629234,22300035,"NOV 17, 2023",PHX @ UTA,W,21,5,5,1.0,1,1,1.0,0,0,0.0,0,4,4,0,0,0,0,2,11,8,1,Drew Eubanks,PHX,UTA,PHX,,,15,15,11,4
22023,1629234,22300197,"NOV 15, 2023",PHX vs. MIN,W,20,6,9,0.667,1,1,1.0,0,0,0.0,2,2,4,3,0,0,1,2,13,11,1,Drew Eubanks,PHX,PHX,MIN,,,20,17,16,7
22023,1629234,22300185,"NOV 12, 2023",PHX vs. OKC,L,21,7,9,0.778,0,0,0.0,1,2,0.5,4,1,5,1,0,0,2,1,15,4,1,Drew Eubanks,PHX,PHX,OKC,,,21,20,16,6
22023,1629234,22300015,"NOV 10, 2023",PHX vs. LAL,L,14,1,3,0.333,0,0,0.0,0,0,0.0,2,3,5,1,0,1,2,2,2,-6,1,Drew Eubanks,PHX,PHX,LAL,,,8,7,3,6
22023,1629234,22300162,"NOV 08, 2023",PHX @ CHI,W,14,1,1,1.0,0,0,0.0,2,2,1.0,0,3,3,2,0,2,0,2,4,-12,1,Drew Eubanks,PHX,CHI,PHX,,,9,7,6,5
22023,1629234,22300140,"NOV 05, 2023",PHX @ DET,W,18,4,5,0.8,0,0,0.0,0,0,0.0,1,2,3,1,1,3,2,4,8,6,1,Drew Eubanks,PHX,DET,PHX,,,12,11,9,4
22023,1629234,22300132,"NOV 04, 2023",PHX @ PHI,L,20,2,4,0.5,0,0,0.0,6,6,1.0,2,3,5,4,1,1,0,1,10,-13,1,Drew Eubanks,PHX,PHI,PHX,,,19,15,14,9
22023,1629234,22300131,"NOV 02, 2023",PHX vs. SAS,L,27,5,9,0.556,0,0,0.0,3,3,1.0,1,4,5,1,0,1,1,1,13,-9,1,Drew Eubanks,PHX,PHX,SAS,,,19,18,14,6
22023,1629234,22300113,"OCT 31, 2023",PHX vs. SAS,L,17,1,3,0.333,0,0,0.0,1,2,0.5,1,8,9,4,1,2,2,1,3,13,1,Drew Eubanks,PHX,PHX,SAS,,,16,12,7,13
22023,1629234,22300094,"OCT 28, 2023",PHX vs. UTA,W,19,6,7,0.857,0,0,0.0,0,0,0.0,2,3,5,2,0,2,0,3,12,11,1,Drew Eubanks,PHX,PHX,UTA,,,19,17,14,7
22023,1629234,22300076,"OCT 26, 2023",PHX @ LAL,L,17,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,2,0,0,2,3,2,-1,1,Drew Eubanks,PHX,LAL,PHX,,,8,6,4,6
22023,1629234,22300062,"OCT 24, 2023",PHX @ GSW,W,19,1,3,0.333,0,0,0.0,2,4,0.5,2,5,7,2,0,3,3,3,4,-2,1,Drew Eubanks,PHX,GSW,PHX,,,13,11,6,9
22023,203957,22300457,"JAN 01, 2024",DAL @ UTA,L,12,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,3,0,0,0,0,4,-4,1,Dante Exum,DAL,UTA,DAL,,,8,5,7,4
22023,203957,22300444,"DEC 30, 2023",DAL @ GSW,W,34,8,12,0.667,3,5,0.6,0,0,0.0,0,0,0,5,1,0,1,1,19,16,1,Dante Exum,DAL,GSW,DAL,,,24,19,24,5
22023,203957,22300423,"DEC 28, 2023",DAL @ MIN,L,24,5,11,0.455,1,1,1.0,0,0,0.0,0,2,2,6,0,0,4,4,11,-9,1,Dante Exum,DAL,MIN,DAL,,,19,13,17,8
22023,203957,22300420,"DEC 27, 2023",DAL vs. CLE,L,33,4,8,0.5,1,3,0.333,4,4,1.0,0,4,4,6,3,0,0,4,13,2,1,Dante Exum,DAL,DAL,CLE,,,23,17,19,10
22023,203957,22300405,"DEC 25, 2023",DAL @ PHX,W,33,3,7,0.429,1,4,0.25,0,0,0.0,1,3,4,5,1,0,3,3,7,14,1,Dante Exum,DAL,PHX,DAL,,,16,11,12,9
