SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PlayerName,Team,Home,Away
22023,1628381,0022300023,"NOV 14, 2023",UTA vs. POR,W,32,6,16,0.375,2,5,0.4,0,0,0.0,4,6,10,2,1,3,1,3,14,6,1,John Collins,UTA,UTA,POR
22023,1628381,0022300012,"NOV 10, 2023",UTA @ MEM,W,38,5,6,0.833,3,3,1.0,5,7,0.714,0,3,3,0,0,4,3,2,18,8,1,John Collins,UTA,MEM,UTA
22023,1628381,0022300158,"NOV 08, 2023",UTA @ IND,L,27,6,9,0.667,1,2,0.5,1,1,1.0,1,8,9,1,0,0,2,3,14,-7,1,John Collins,UTA,IND,UTA
22023,1628381,0022300152,"NOV 06, 2023",UTA @ CHI,L,29,6,9,0.667,1,2,0.5,1,1,1.0,1,5,6,0,1,0,2,5,14,-13,1,John Collins,UTA,CHI,UTA
22023,1628381,0022300138,"NOV 04, 2023",UTA @ MIN,L,29,5,10,0.5,1,5,0.2,3,4,0.75,2,4,6,0,1,1,2,5,14,-21,1,John Collins,UTA,MIN,UTA
22023,1628381,0022300130,"NOV 02, 2023",UTA vs. ORL,L,33,7,10,0.7,3,4,0.75,3,4,0.75,3,7,10,0,0,1,2,5,20,0,1,John Collins,UTA,UTA,ORL
22023,1628381,0022300125,"NOV 01, 2023",UTA vs. MEM,W,27,5,12,0.417,2,5,0.4,4,6,0.667,2,2,4,2,2,0,1,2,16,21,1,John Collins,UTA,UTA,MEM
22023,1628381,0022300110,"OCT 30, 2023",UTA @ DEN,L,34,7,16,0.438,1,3,0.333,0,3,0.0,3,6,9,1,1,0,0,3,15,-5,1,John Collins,UTA,DEN,UTA
22023,1628381,0022300094,"OCT 28, 2023",UTA @ PHX,L,28,5,9,0.556,1,3,0.333,0,0,0.0,5,5,10,3,0,0,1,3,11,-28,1,John Collins,UTA,PHX,UTA
22023,1628381,0022300085,"OCT 27, 2023",UTA vs. LAC,W,34,4,11,0.364,1,5,0.2,4,4,1.0,5,7,12,0,0,1,0,4,13,-4,1,John Collins,UTA,UTA,LAC
22023,1628381,0022300072,"OCT 25, 2023",UTA vs. SAC,L,31,6,11,0.545,1,3,0.333,2,2,1.0,3,8,11,2,1,0,0,3,15,-9,1,John Collins,UTA,UTA,SAC
22023,1628380,0022301025,"MAR 23, 2024",SAS vs. PHX,L,19,4,9,0.444,2,2,1.0,1,2,0.5,2,1,3,1,1,1,2,3,11,-18,1,Zach Collins,SAS,SAS,PHX
22023,1628380,0022301015,"MAR 22, 2024",SAS vs. MEM,L,15,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,2,0,1,1,6,4,-17,1,Zach Collins,SAS,SAS,MEM
22023,1628380,0022300981,"MAR 17, 2024",SAS vs. BKN,W,17,1,3,0.333,0,1,0.0,4,4,1.0,2,5,7,2,2,0,2,4,6,2,1,Zach Collins,SAS,SAS,BKN
22023,1628380,0022300965,"MAR 15, 2024",SAS vs. DEN,L,15,5,8,0.625,1,1,1.0,2,2,1.0,0,6,6,0,0,0,2,1,13,-8,1,Zach Collins,SAS,SAS,DEN
22023,1628380,0022300942,"MAR 12, 2024",SAS vs. HOU,L,16,2,7,0.286,0,2,0.0,3,4,0.75,1,1,2,1,1,2,1,3,7,-7,1,Zach Collins,SAS,SAS,HOU
22023,1628380,0022300936,"MAR 11, 2024",SAS vs. GSW,L,17,5,8,0.625,0,1,0.0,0,0,0.0,4,6,10,3,1,3,5,3,10,-9,1,Zach Collins,SAS,SAS,GSW
22023,1628380,0022300921,"MAR 09, 2024",SAS @ GSW,W,22,4,8,0.5,1,1,1.0,0,2,0.0,0,2,2,0,1,1,0,5,9,8,1,Zach Collins,SAS,GSW,SAS
22023,1628380,0022300908,"MAR 07, 2024",SAS @ SAC,L,30,8,17,0.471,2,3,0.667,4,4,1.0,4,3,7,4,0,0,1,4,22,4,1,Zach Collins,SAS,SAC,SAS
22023,1628380,0022300891,"MAR 05, 2024",SAS @ HOU,L,18,2,4,0.5,1,1,1.0,1,2,0.5,2,4,6,1,0,2,3,1,6,-1,1,Zach Collins,SAS,HOU,SAS
22023,1628380,0022300877,"MAR 03, 2024",SAS vs. IND,W,16,5,8,0.625,0,0,0.0,1,2,0.5,1,1,2,2,0,0,2,2,11,-6,1,Zach Collins,SAS,SAS,IND
22023,1628380,0022300853,"FEB 29, 2024",SAS vs. OKC,W,16,5,7,0.714,1,1,1.0,2,3,0.667,3,2,5,5,0,1,1,1,13,-3,1,Zach Collins,SAS,SAS,OKC
22023,1628380,0022300838,"FEB 27, 2024",SAS @ MIN,L,14,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,3,0,0,3,2,5,-11,1,Zach Collins,SAS,MIN,SAS
22023,1628380,0022300825,"FEB 25, 2024",SAS @ UTA,L,21,7,17,0.412,2,3,0.667,1,5,0.2,2,6,8,3,1,1,2,2,17,-17,1,Zach Collins,SAS,UTA,SAS
22023,1628380,0022300813,"FEB 23, 2024",SAS @ LAL,L,17,6,8,0.75,2,2,1.0,0,0,0.0,0,3,3,0,0,0,2,3,14,-5,1,Zach Collins,SAS,LAL,SAS
22023,1628380,0022300803,"FEB 22, 2024",SAS @ SAC,L,17,1,4,0.25,0,0,0.0,1,2,0.5,0,3,3,4,1,0,0,1,3,-5,1,Zach Collins,SAS,SAC,SAS
22023,1628380,0022300785,"FEB 14, 2024",SAS @ DAL,L,21,3,9,0.333,0,4,0.0,0,0,0.0,5,7,12,4,0,3,1,2,6,-14,1,Zach Collins,SAS,DAL,SAS
22023,1628380,0022300764,"FEB 12, 2024",SAS @ TOR,W,19,2,5,0.4,0,1,0.0,2,2,1.0,1,1,2,3,1,0,0,2,6,3,1,Zach Collins,SAS,TOR,SAS
22023,1628380,0022300750,"FEB 10, 2024",SAS @ BKN,L,7,0,2,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,0,2,3,2,-1,1,Zach Collins,SAS,BKN,SAS
22023,1628380,0022300734,"FEB 08, 2024",SAS @ ORL,L,25,5,6,0.833,0,1,0.0,2,2,1.0,0,3,3,3,0,2,1,4,12,-5,1,Zach Collins,SAS,ORL,SAS
22023,1628380,0022300730,"FEB 07, 2024",SAS @ MIA,L,17,3,6,0.5,0,1,0.0,2,2,1.0,0,4,4,3,0,0,1,5,8,-4,1,Zach Collins,SAS,MIA,SAS
22023,1628380,0022300703,"FEB 03, 2024",SAS vs. CLE,L,20,5,12,0.417,0,3,0.0,0,0,0.0,3,6,9,1,1,0,2,3,10,-28,1,Zach Collins,SAS,SAS,CLE
22023,1628380,0022300696,"FEB 02, 2024",SAS vs. NOP,L,20,4,9,0.444,0,0,0.0,1,2,0.5,1,1,2,3,0,0,1,3,9,8,1,Zach Collins,SAS,SAS,NOP
22023,1628380,0022300641,"JAN 26, 2024",SAS vs. POR,W,18,1,6,0.167,0,4,0.0,2,2,1.0,2,1,3,0,0,0,1,4,4,-8,1,Zach Collins,SAS,SAS,POR
22023,1628380,0022300622,"JAN 24, 2024",SAS vs. OKC,L,17,3,8,0.375,1,2,0.5,3,4,0.75,2,1,3,2,1,2,2,1,10,-18,1,Zach Collins,SAS,SAS,OKC
22023,1628380,0022300608,"JAN 22, 2024",SAS @ PHI,L,20,0,7,0.0,0,5,0.0,1,2,0.5,2,4,6,4,0,0,1,2,1,-10,1,Zach Collins,SAS,PHI,SAS
22023,1628380,0022300594,"JAN 20, 2024",SAS @ WAS,W,20,4,9,0.444,0,1,0.0,0,0,0.0,1,2,3,3,0,0,1,2,8,0,1,Zach Collins,SAS,WAS,SAS
22023,1628380,0022300584,"JAN 19, 2024",SAS @ CHA,L,26,6,10,0.6,1,3,0.333,3,6,0.5,2,2,4,4,1,0,4,5,16,3,1,Zach Collins,SAS,CHA,SAS
22023,1628380,0022300437,"DEC 29, 2023",SAS @ POR,L,18,8,10,0.8,0,1,0.0,1,3,0.333,1,2,3,2,0,1,1,3,17,-13,1,Zach Collins,SAS,POR,SAS
22023,1628380,0022300427,"DEC 28, 2023",SAS @ POR,W,17,4,9,0.444,0,2,0.0,3,4,0.75,1,6,7,2,0,0,1,6,11,7,1,Zach Collins,SAS,POR,SAS
22023,1628380,0022300412,"DEC 26, 2023",SAS vs. UTA,L,18,3,6,0.5,0,0,0.0,0,0,0.0,1,3,4,4,0,2,1,4,6,-9,1,Zach Collins,SAS,SAS,UTA
22023,1628380,0022300398,"DEC 23, 2023",SAS @ DAL,L,28,6,10,0.6,2,4,0.5,0,0,0.0,1,4,5,4,2,2,2,3,14,-27,1,Zach Collins,SAS,DAL,SAS
22023,1628380,0022300376,"DEC 21, 2023",SAS @ CHI,L,28,5,10,0.5,2,4,0.5,2,2,1.0,3,6,9,2,0,3,1,2,14,-20,1,Zach Collins,SAS,CHI,SAS
22023,1628380,0022300361,"DEC 19, 2023",SAS @ MIL,L,29,9,16,0.563,4,7,0.571,0,0,0.0,2,6,8,2,1,2,4,3,22,-9,1,Zach Collins,SAS,MIL,SAS
22023,1628380,0022300345,"DEC 17, 2023",SAS vs. NOP,L,16,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,2,0,0,0,2,2,-18,1,Zach Collins,SAS,SAS,NOP
22023,1628380,0022300331,"DEC 15, 2023",SAS vs. LAL,W,19,5,9,0.556,1,2,0.5,5,6,0.833,4,2,6,1,0,0,1,4,16,-1,1,Zach Collins,SAS,SAS,LAL
22023,1628380,0022300316,"DEC 13, 2023",SAS vs. LAL,L,19,3,8,0.375,2,3,0.667,2,2,1.0,1,1,2,0,0,0,1,3,10,-2,1,Zach Collins,SAS,SAS,LAL
22023,1628380,0022300298,"DEC 11, 2023",SAS @ HOU,L,14,1,4,0.25,0,0,0.0,0,0,0.0,0,4,4,0,0,0,2,3,2,3,1,Zach Collins,SAS,HOU,SAS
22023,1628380,0022301223,"DEC 08, 2023",SAS vs. CHI,L,23,4,5,0.8,2,2,1.0,2,3,0.667,3,7,10,5,1,0,1,1,12,13,1,Zach Collins,SAS,SAS,CHI
22023,1628380,0022301210,"DEC 06, 2023",SAS @ MIN,L,28,6,20,0.3,0,6,0.0,0,0,0.0,4,4,8,4,0,0,3,3,12,-13,1,Zach Collins,SAS,MIN,SAS
22023,1628380,0022300278,"DEC 01, 2023",SAS @ NOP,L,24,3,11,0.273,1,5,0.2,5,6,0.833,3,2,5,3,2,1,3,2,12,-18,1,Zach Collins,SAS,NOP,SAS
22023,1628380,0022300272,"NOV 30, 2023",SAS vs. ATL,L,34,3,5,0.6,1,2,0.5,4,4,1.0,0,2,2,7,0,0,3,3,11,0,1,Zach Collins,SAS,SAS,ATL
22023,1628380,0022300252,"NOV 26, 2023",SAS @ DEN,L,21,4,9,0.444,1,4,0.25,0,0,0.0,2,2,4,3,1,0,4,4,9,-14,1,Zach Collins,SAS,DEN,SAS
22023,1628380,0022300051,"NOV 24, 2023",SAS @ GSW,L,31,2,12,0.167,0,7,0.0,2,2,1.0,3,5,8,6,0,0,3,3,6,-7,1,Zach Collins,SAS,GSW,SAS
22023,1628380,0022300235,"NOV 22, 2023",SAS vs. LAC,L,28,6,13,0.462,2,5,0.4,2,2,1.0,2,7,9,3,0,1,1,6,16,5,1,Zach Collins,SAS,SAS,LAC
22023,1628380,0022300223,"NOV 20, 2023",SAS vs. LAC,L,28,4,11,0.364,1,5,0.2,3,4,0.75,0,3,3,0,2,0,3,1,12,-25,1,Zach Collins,SAS,SAS,LAC
22023,1628380,0022300206,"NOV 18, 2023",SAS vs. MEM,L,26,4,8,0.5,1,3,0.333,7,8,0.875,4,3,7,6,0,0,3,6,16,1,1,Zach Collins,SAS,SAS,MEM
22023,1628380,0022300032,"NOV 17, 2023",SAS vs. SAC,L,34,10,14,0.714,3,5,0.6,5,6,0.833,2,6,8,5,3,1,3,5,28,19,1,Zach Collins,SAS,SAS,SAC
22023,1628380,0022300021,"NOV 14, 2023",SAS @ OKC,L,31,6,11,0.545,1,4,0.25,0,0,0.0,5,3,8,1,0,0,4,3,13,-33,1,Zach Collins,SAS,OKC,SAS
22023,1628380,0022300184,"NOV 12, 2023",SAS vs. MIA,L,33,6,14,0.429,1,4,0.25,5,6,0.833,2,3,5,2,0,1,3,4,18,5,1,Zach Collins,SAS,SAS,MIA
22023,1628380,0022300013,"NOV 10, 2023",SAS vs. MIN,L,24,5,6,0.833,1,2,0.5,0,0,0.0,1,1,2,5,0,1,1,5,11,-2,1,Zach Collins,SAS,SAS,MIN
22023,1628380,0022300161,"NOV 08, 2023",SAS @ NYK,L,25,4,6,0.667,1,2,0.5,2,2,1.0,2,5,7,3,0,3,2,4,11,-12,1,Zach Collins,SAS,NYK,SAS
22023,1628380,0022300146,"NOV 06, 2023",SAS @ IND,L,20,6,8,0.75,1,2,0.5,1,3,0.333,2,3,5,2,0,0,2,2,14,-12,1,Zach Collins,SAS,IND,SAS
22023,1628380,0022300141,"NOV 05, 2023",SAS vs. TOR,L,38,8,17,0.471,1,6,0.167,4,6,0.667,2,9,11,5,0,1,1,3,21,-6,1,Zach Collins,SAS,SAS,TOR
22023,1628380,0022300131,"NOV 02, 2023",SAS @ PHX,W,35,7,10,0.7,3,3,1.0,2,2,1.0,4,4,8,4,0,0,3,2,19,8,1,Zach Collins,SAS,PHX,SAS
22023,1628380,0022300113,"OCT 31, 2023",SAS @ PHX,W,27,6,11,0.545,1,3,0.333,1,1,1.0,1,4,5,4,1,3,2,3,14,8,1,Zach Collins,SAS,PHX,SAS
22023,1628380,0022300099,"OCT 29, 2023",SAS @ LAC,L,25,4,11,0.364,1,4,0.25,0,0,0.0,1,5,6,4,0,0,5,2,9,-36,1,Zach Collins,SAS,LAC,SAS
22023,1628380,0022300083,"OCT 27, 2023",SAS vs. HOU,W,39,4,12,0.333,0,7,0.0,1,3,0.333,0,6,6,8,4,0,4,5,9,-4,1,Zach Collins,SAS,SAS,HOU
22023,1628380,0022300073,"OCT 25, 2023",SAS vs. DAL,L,32,6,10,0.6,0,4,0.0,2,2,1.0,1,4,5,3,1,2,3,4,14,-4,1,Zach Collins,SAS,SAS,DAL
22023,201144,0022301031,"MAR 24, 2024",MIN vs. GSW,W,30,5,12,0.417,3,7,0.429,1,2,0.5,0,1,1,7,4,0,2,2,14,3,1,Mike Conley,MIN,MIN,GSW
22023,201144,0022301014,"MAR 22, 2024",MIN vs. CLE,W,32,8,15,0.533,3,6,0.5,2,3,0.667,0,2,2,6,1,1,0,1,21,6,1,Mike Conley,MIN,MIN,CLE
22023,201144,0022300995,"MAR 19, 2024",MIN vs. DEN,L,29,3,7,0.429,1,4,0.25,6,6,1.0,2,4,6,5,1,0,2,5,13,10,1,Mike Conley,MIN,MIN,DEN
22023,201144,0022300987,"MAR 18, 2024",MIN @ UTA,W,27,2,8,0.25,0,5,0.0,0,0,0.0,0,1,1,2,2,1,1,2,4,15,1,Mike Conley,MIN,UTA,MIN
22023,201144,0022300974,"MAR 16, 2024",MIN @ UTA,W,30,8,12,0.667,5,8,0.625,4,5,0.8,1,1,2,2,0,0,0,1,25,4,1,Mike Conley,MIN,UTA,MIN
22023,201144,0022300944,"MAR 12, 2024",MIN @ LAC,W,27,9,15,0.6,5,8,0.625,0,0,0.0,2,1,3,3,1,0,1,0,23,4,1,Mike Conley,MIN,LAC,MIN
22023,201144,0022300932,"MAR 10, 2024",MIN @ LAL,L,29,3,6,0.5,1,3,0.333,2,2,1.0,0,3,3,6,1,0,0,3,9,-24,1,Mike Conley,MIN,LAL,MIN
22023,201144,0022300911,"MAR 08, 2024",MIN @ CLE,L,32,4,11,0.364,0,5,0.0,1,1,1.0,1,2,3,5,0,0,1,1,9,-10,1,Mike Conley,MIN,CLE,MIN
22023,201144,0022300903,"MAR 07, 2024",MIN @ IND,W,30,2,9,0.222,1,6,0.167,0,0,0.0,1,4,5,4,2,0,2,1,5,0,1,Mike Conley,MIN,IND,MIN
22023,201144,0022300881,"MAR 04, 2024",MIN vs. POR,W,29,6,13,0.462,2,6,0.333,5,5,1.0,2,0,2,7,3,0,2,1,19,-3,1,Mike Conley,MIN,MIN,POR
22023,201144,0022300873,"MAR 03, 2024",MIN vs. LAC,L,28,0,4,0.0,0,3,0.0,0,0,0.0,1,6,7,5,0,0,3,2,0,8,1,Mike Conley,MIN,MIN,LAC
22023,201144,0022300862,"MAR 01, 2024",MIN vs. SAC,L,36,4,8,0.5,1,3,0.333,5,6,0.833,0,3,3,8,2,0,3,3,14,-22,1,Mike Conley,MIN,MIN,SAC
22023,201144,0022300845,"FEB 28, 2024",MIN vs. MEM,W,28,1,4,0.25,1,4,0.25,1,2,0.5,1,4,5,7,0,0,2,1,4,-8,1,Mike Conley,MIN,MIN,MEM
22023,201144,0022300838,"FEB 27, 2024",MIN vs. SAS,W,20,6,10,0.6,4,6,0.667,0,0,0.0,0,0,0,1,1,0,0,1,16,9,1,Mike Conley,MIN,MIN,SAS
22023,201144,0022300815,"FEB 24, 2024",MIN vs. BKN,W,30,5,10,0.5,4,8,0.5,0,0,0.0,0,3,3,3,1,0,1,1,14,4,1,Mike Conley,MIN,MIN,BKN
22023,201144,0022300808,"FEB 23, 2024",MIN vs. MIL,L,28,4,8,0.5,1,2,0.5,0,0,0.0,2,0,2,2,2,0,3,0,9,0,1,Mike Conley,MIN,MIN,MIL
22023,201144,0022300791,"FEB 15, 2024",MIN @ POR,W,22,3,6,0.5,2,4,0.5,4,4,1.0,2,2,4,3,1,0,0,1,12,6,1,Mike Conley,MIN,POR,MIN
22023,201144,0022300775,"FEB 13, 2024",MIN @ POR,W,26,2,7,0.286,1,5,0.2,2,2,1.0,1,3,4,6,2,3,2,2,7,6,1,Mike Conley,MIN,POR,MIN
22023,201144,0022300770,"FEB 12, 2024",MIN @ LAC,W,24,2,5,0.4,1,3,0.333,0,0,0.0,1,3,4,7,2,0,1,1,5,10,1,Mike Conley,MIN,LAC,MIN
22023,201144,0022300738,"FEB 08, 2024",MIN @ MIL,W,31,6,8,0.75,6,7,0.857,0,0,0.0,0,5,5,9,0,0,1,2,18,6,1,Mike Conley,MIN,MIL,MIN
22023,201144,0022300723,"FEB 06, 2024",MIN @ CHI,L,36,3,7,0.429,3,7,0.429,0,0,0.0,0,0,0,8,0,0,0,2,9,-9,1,Mike Conley,MIN,CHI,MIN
22023,201144,0022300709,"FEB 04, 2024",MIN vs. HOU,W,24,2,6,0.333,1,2,0.5,3,4,0.75,0,3,3,9,1,0,2,2,8,17,1,Mike Conley,MIN,MIN,HOU
22023,201144,0022300694,"FEB 02, 2024",MIN vs. ORL,L,28,1,9,0.111,1,6,0.167,1,1,1.0,0,5,5,9,3,0,1,3,4,-13,1,Mike Conley,MIN,MIN,ORL
22023,201144,0022300680,"JAN 31, 2024",MIN vs. DAL,W,25,4,6,0.667,2,3,0.667,0,0,0.0,0,4,4,3,1,1,1,2,10,25,1,Mike Conley,MIN,MIN,DAL
22023,201144,0022300629,"JAN 25, 2024",MIN @ BKN,W,33,3,6,0.5,2,4,0.5,2,2,1.0,0,2,2,4,2,1,1,1,10,1,1,Mike Conley,MIN,BKN,MIN
22023,201144,0022300599,"JAN 20, 2024",MIN vs. OKC,L,29,1,11,0.091,1,9,0.111,0,0,0.0,0,3,3,4,0,1,3,3,3,-22,1,Mike Conley,MIN,MIN,OKC
22023,201144,0022300582,"JAN 18, 2024",MIN vs. MEM,W,30,7,11,0.636,3,6,0.5,0,0,0.0,2,2,4,10,2,0,0,1,17,11,1,Mike Conley,MIN,MIN,MEM
22023,201144,0022300569,"JAN 17, 2024",MIN @ DET,W,29,3,8,0.375,2,6,0.333,0,1,0.0,0,3,3,7,1,1,1,0,8,20,1,Mike Conley,MIN,DET,MIN
22023,201144,0022300553,"JAN 14, 2024",MIN vs. LAC,W,32,2,7,0.286,2,6,0.333,0,0,0.0,1,1,2,5,1,0,2,2,6,-4,1,Mike Conley,MIN,MIN,LAC
22023,201144,0022300538,"JAN 12, 2024",MIN vs. POR,W,20,3,7,0.429,3,5,0.6,0,0,0.0,0,4,4,10,0,0,0,1,9,34,1,Mike Conley,MIN,MIN,POR
22023,201144,0022300513,"JAN 09, 2024",MIN @ ORL,W,31,3,8,0.375,3,6,0.5,2,2,1.0,0,3,3,10,2,0,1,3,11,23,1,Mike Conley,MIN,ORL,MIN
22023,201144,0022300501,"JAN 07, 2024",MIN @ DAL,L,32,3,7,0.429,3,6,0.5,0,0,0.0,0,1,1,7,0,0,2,1,9,-1,1,Mike Conley,MIN,DAL,MIN
22023,201144,0022300485,"JAN 05, 2024",MIN @ HOU,W,25,3,8,0.375,2,5,0.4,0,0,0.0,0,2,2,5,0,0,0,3,8,13,1,Mike Conley,MIN,HOU,MIN
22023,201144,0022300471,"JAN 03, 2024",MIN vs. NOP,L,26,3,5,0.6,1,3,0.333,0,0,0.0,0,0,0,9,1,0,0,1,7,-14,1,Mike Conley,MIN,MIN,NOP
22023,201144,0022300451,"JAN 01, 2024",MIN @ NYK,L,29,2,6,0.333,0,1,0.0,1,1,1.0,0,2,2,5,1,1,0,1,5,-11,1,Mike Conley,MIN,NYK,MIN
22023,201144,0022300443,"DEC 30, 2023",MIN vs. LAL,W,33,4,11,0.364,4,9,0.444,3,4,0.75,1,3,4,7,1,0,1,2,15,3,1,Mike Conley,MIN,MIN,LAL
22023,201144,0022300423,"DEC 28, 2023",MIN vs. DAL,W,28,3,7,0.429,2,4,0.5,2,2,1.0,1,1,2,6,0,1,1,5,10,15,1,Mike Conley,MIN,MIN,DAL
22023,201144,0022300411,"DEC 26, 2023",MIN @ OKC,L,25,6,10,0.6,5,7,0.714,0,0,0.0,0,2,2,4,2,0,0,0,17,-10,1,Mike Conley,MIN,OKC,MIN
22023,201144,0022300400,"DEC 23, 2023",MIN @ SAC,W,32,4,10,0.4,3,7,0.429,1,1,1.0,0,7,7,9,2,0,2,1,12,28,1,Mike Conley,MIN,SAC,MIN
22023,201144,0022300380,"DEC 21, 2023",MIN vs. LAL,W,30,6,9,0.667,4,6,0.667,0,0,0.0,0,1,1,8,2,1,1,1,16,3,1,Mike Conley,MIN,MIN,LAL
22023,201144,0022300367,"DEC 20, 2023",MIN @ PHI,L,26,3,7,0.429,1,4,0.25,2,2,1.0,0,0,0,4,0,0,2,1,9,1,1,Mike Conley,MIN,PHI,MIN
22023,201144,0022300353,"DEC 18, 2023",MIN @ MIA,W,33,4,5,0.8,4,5,0.8,2,2,1.0,0,1,1,6,1,0,4,1,14,4,1,Mike Conley,MIN,MIA,MIN
22023,201144,0022300338,"DEC 16, 2023",MIN vs. IND,W,24,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,9,1,0,0,0,5,21,1,Mike Conley,MIN,MIN,IND
22023,201144,0022300321,"DEC 14, 2023",MIN @ DAL,W,29,5,9,0.556,2,4,0.5,2,2,1.0,0,2,2,3,1,0,1,2,14,7,1,Mike Conley,MIN,DAL,MIN
22023,201144,0022300301,"DEC 11, 2023",MIN @ NOP,L,27,6,11,0.545,4,7,0.571,1,2,0.5,1,4,5,7,0,0,3,1,17,-19,1,Mike Conley,MIN,NOP,MIN
22023,201144,0022301221,"DEC 08, 2023",MIN @ MEM,W,32,6,11,0.545,2,3,0.667,5,5,1.0,0,4,4,7,0,0,2,1,19,25,1,Mike Conley,MIN,MEM,MIN
22023,201144,0022301210,"DEC 06, 2023",MIN vs. SAS,W,33,5,13,0.385,4,10,0.4,4,4,1.0,0,4,4,4,3,0,1,3,18,9,1,Mike Conley,MIN,MIN,SAS
22023,201144,0022300281,"DEC 02, 2023",MIN @ CHA,W,34,3,9,0.333,1,7,0.143,7,8,0.875,0,5,5,10,0,0,1,2,14,10,1,Mike Conley,MIN,CHA,MIN
22023,201144,0022300270,"NOV 30, 2023",MIN vs. UTA,W,29,2,6,0.333,2,6,0.333,2,2,1.0,0,3,3,7,2,0,2,3,8,4,1,Mike Conley,MIN,MIN,UTA
22023,201144,0022300058,"NOV 28, 2023",MIN vs. OKC,W,37,3,14,0.214,3,10,0.3,0,0,0.0,0,2,2,8,1,0,0,2,9,17,1,Mike Conley,MIN,MIN,OKC
22023,201144,0022300249,"NOV 26, 2023",MIN @ MEM,W,32,6,11,0.545,6,9,0.667,0,0,0.0,0,4,4,10,1,0,2,1,18,8,1,Mike Conley,MIN,MEM,MIN
22023,201144,0022300050,"NOV 24, 2023",MIN vs. SAC,L,30,2,7,0.286,2,3,0.667,0,0,0.0,1,2,3,9,1,0,1,1,6,-10,1,Mike Conley,MIN,MIN,SAC
22023,201144,0022300232,"NOV 22, 2023",MIN vs. PHI,W,23,2,5,0.4,1,2,0.5,0,0,0.0,0,0,0,8,3,0,1,1,5,6,1,Mike Conley,MIN,MIN,PHI
22023,201144,0022300221,"NOV 20, 2023",MIN vs. NYK,W,28,3,9,0.333,3,8,0.375,2,2,1.0,0,1,1,5,0,1,0,3,11,20,1,Mike Conley,MIN,MIN,NYK
22023,201144,0022300203,"NOV 18, 2023",MIN @ NOP,W,30,2,8,0.25,1,5,0.2,0,0,0.0,0,3,3,5,1,0,3,1,5,-5,1,Mike Conley,MIN,NOP,MIN
22023,201144,0022300197,"NOV 15, 2023",MIN @ PHX,L,22,5,8,0.625,1,3,0.333,3,3,1.0,1,1,2,3,0,0,0,0,14,-16,1,Mike Conley,MIN,PHX,MIN
22023,201144,0022300025,"NOV 14, 2023",MIN @ GSW,W,31,4,6,0.667,3,4,0.75,2,2,1.0,0,2,2,8,2,0,1,1,13,12,1,Mike Conley,MIN,GSW,MIN
22023,201144,0022300186,"NOV 12, 2023",MIN @ GSW,W,31,3,7,0.429,1,5,0.2,1,1,1.0,1,4,5,9,0,0,1,4,8,6,1,Mike Conley,MIN,GSW,MIN
22023,201144,0022300013,"NOV 10, 2023",MIN @ SAS,W,31,3,7,0.429,1,3,0.333,4,4,1.0,2,1,3,6,0,0,4,3,11,4,1,Mike Conley,MIN,SAS,MIN
22023,201144,0022300166,"NOV 08, 2023",MIN vs. NOP,W,21,4,5,0.8,4,5,0.8,0,0,0.0,0,4,4,4,1,0,0,2,12,16,1,Mike Conley,MIN,MIN,NOP
22023,201144,0022300154,"NOV 06, 2023",MIN vs. BOS,W,36,3,5,0.6,2,3,0.667,0,0,0.0,0,2,2,3,2,0,0,1,8,-18,1,Mike Conley,MIN,MIN,BOS
22023,201144,0022300138,"NOV 04, 2023",MIN vs. UTA,W,28,3,9,0.333,1,4,0.25,0,0,0.0,0,3,3,6,1,0,0,4,7,23,1,Mike Conley,MIN,MIN,UTA
22023,201144,0022300123,"NOV 01, 2023",MIN vs. DEN,W,27,7,9,0.778,3,4,0.75,0,0,0.0,0,3,3,6,1,0,0,1,17,19,1,Mike Conley,MIN,MIN,DEN
22023,201144,0022300104,"OCT 30, 2023",MIN @ ATL,L,28,2,9,0.222,2,6,0.333,0,0,0.0,1,1,2,3,0,0,0,3,6,-12,1,Mike Conley,MIN,ATL,MIN
22023,201144,0022300093,"OCT 28, 2023",MIN vs. MIA,W,29,6,10,0.6,2,6,0.333,0,0,0.0,2,2,4,5,1,0,0,1,14,21,1,Mike Conley,MIN,MIN,MIA
22023,201144,0022300069,"OCT 25, 2023",MIN @ TOR,L,31,4,9,0.444,1,4,0.25,2,2,1.0,1,3,4,3,1,1,1,1,11,-6,1,Mike Conley,MIN,TOR,MIN
22023,1626192,0022301030,"MAR 24, 2024",MIL vs. OKC,W,19,5,9,0.556,1,5,0.2,0,0,0.0,0,1,1,1,0,0,1,2,11,17,1,Pat Connaughton,MIL,MIL,OKC
